id,timestamp,datetime,user,log_user,uid,state,latitude,longitude,row
1798,1654686735,20220608-111215,STD_v2_bcddc2cfcb68,,11,GPS,51.217339,0.436739,
1799,1654686764,20220608-111244,STD_v2_bcddc2cfcb68,,11,GPS,51.217339,0.436739,
1800,1654686794,20220608-111314,STD_v2_bcddc2cfcb68,,11,GPS,51.217340,0.436739,
1801,1654686824,20220608-111344,STD_v2_bcddc2cfcb68,,11,GPS,51.217340,0.436739,
1802,1654686856,20220608-111416,STD_v2_bcddc2cfcb68,,11,GPS,51.217341,0.436738,
1803,1654686884,20220608-111444,STD_v2_bcddc2cfcb68,,11,GPS,51.217341,0.436738,
1804,1654686913,20220608-111513,STD_v2_bcddc2cfcb68,,11,GPS,51.217342,0.436738,
1805,1654686944,20220608-111544,STD_v2_bcddc2cfcb68,,11,GPS,51.217342,0.436738,
1806,1654686974,20220608-111614,STD_v2_bcddc2cfcb68,,11,GPS,51.217342,0.436738,
1807,1654687006,20220608-111646,STD_v2_bcddc2cfcb68,,11,GPS,51.217343,0.436738,
1808,1654687036,20220608-111716,STD_v2_bcddc2cfcb68,,11,GPS,51.217343,0.436738,
1809,1654687064,20220608-111744,STD_v2_bcddc2cfcb68,,11,GPS,51.217343,0.436737,
1810,1654687093,20220608-111813,STD_v2_bcddc2cfcb68,,11,GPS,51.217344,0.436737,
1811,1654687124,20220608-111844,STD_v2_bcddc2cfcb68,,11,GPS,51.217356,0.436746,
1812,1654687154,20220608-111914,STD_v2_bcddc2cfcb68,,11,GPS,51.217357,0.436746,
1813,1654687184,20220608-111944,STD_v2_bcddc2cfcb68,,11,GPS,51.217358,0.436746,
1814,1654687214,20220608-112014,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436747,
1815,1654687243,20220608-112043,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436747,
1816,1654687274,20220608-112114,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436746,
1817,1654687304,20220608-112144,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436745,
1818,1654687334,20220608-112214,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436745,
1819,1654687364,20220608-112244,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436744,
1820,1654687393,20220608-112313,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436744,
1821,1654687424,20220608-112344,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436744,
1822,1654687453,20220608-112413,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436744,
1823,1654687484,20220608-112444,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436744,
1824,1654687514,20220608-112514,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436744,
1825,1654687544,20220608-112544,STD_v2_bcddc2cfcb68,,11,GPS,51.217359,0.436743,
1826,1654687574,20220608-112614,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436744,
1827,1654687604,20220608-112644,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436743,
1828,1654687634,20220608-112714,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436743,
1829,1654687664,20220608-112744,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436743,
1830,1654687694,20220608-112814,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436743,
1831,1654687725,20220608-112845,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436742,
1832,1654687754,20220608-112914,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436742,
1833,1654687784,20220608-112944,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436741,
1834,1654687814,20220608-113014,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436741,
1835,1654687844,20220608-113044,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436744,
1836,1654687873,20220608-113113,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436744,
1837,1654687903,20220608-113143,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436744,
1838,1654687933,20220608-113213,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436744,
1839,1654687963,20220608-113243,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436744,
1840,1654687994,20220608-113314,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436744,
1841,1654688024,20220608-113344,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436744,
1842,1654688054,20220608-113414,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436744,
1843,1654688084,20220608-113444,STD_v2_bcddc2cfcb68,,11,GPS,51.217370,0.436721,
1844,1654688115,20220608-113515,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436721,
1845,1654688144,20220608-113544,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436721,
1846,1654688177,20220608-113617,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436720,
1847,1654688205,20220608-113645,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436720,
1848,1654688236,20220608-113716,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436721,
1849,1654688266,20220608-113746,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436721,
1850,1654688295,20220608-113815,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436721,
1851,1654688324,20220608-113844,STD_v2_bcddc2cfcb68,,11,GPS,51.217373,0.436721,
1852,1654688360,20220608-113920,STD_v2_bcddc2cfcb68,,11,GPS,51.217373,0.436721,
1853,1654688384,20220608-113944,STD_v2_bcddc2cfcb68,,11,GPS,51.217373,0.436721,
1854,1654688414,20220608-114014,STD_v2_bcddc2cfcb68,,11,GPS,51.217373,0.436721,
1855,1654688445,20220608-114045,STD_v2_bcddc2cfcb68,,11,GPS,51.217373,0.436721,
1856,1654688489,20220608-114129,STD_v2_bcddc2cfcb68,,11,GPS,51.217374,0.436722,
1857,1654688533,20220608-114213,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436725,
1858,1654688564,20220608-114244,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436725,
1859,1654688594,20220608-114314,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436725,
1860,1654688629,20220608-114349,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436726,
1861,1654688657,20220608-114417,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436726,
1862,1654688688,20220608-114448,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436726,
1863,1654688721,20220608-114521,STD_v2_bcddc2cfcb68,,11,GPS,51.217375,0.436726,
1864,1654688744,20220608-114544,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1865,1654688773,20220608-114613,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1866,1654688804,20220608-114644,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1867,1654688836,20220608-114716,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1868,1654688867,20220608-114747,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1869,1654688893,20220608-114813,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1870,1654688926,20220608-114846,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1871,1654688954,20220608-114914,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436726,
1872,1654688983,20220608-114943,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436727,
1873,1654689014,20220608-115014,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436727,
1874,1654689043,20220608-115043,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436727,
1875,1654689074,20220608-115114,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436727,
1876,1654689104,20220608-115144,STD_v2_bcddc2cfcb68,,11,GPS,51.217289,0.436881,
1877,1654689134,20220608-115214,STD_v2_bcddc2cfcb68,,11,GPS,51.217267,0.436840,
1878,1654689163,20220608-115243,STD_v2_bcddc2cfcb68,,11,GPS,51.217281,0.436843,
1879,1654689194,20220608-115314,STD_v2_bcddc2cfcb68,,11,GPS,51.217284,0.436858,
1880,1654689224,20220608-115344,STD_v2_bcddc2cfcb68,,11,GPS,51.217284,0.436860,
1881,1654689254,20220608-115414,STD_v2_bcddc2cfcb68,,11,GPS,51.217284,0.436860,
1882,1654689283,20220608-115443,STD_v2_bcddc2cfcb68,,11,GPS,51.217284,0.436860,
1883,1654689313,20220608-115513,STD_v2_bcddc2cfcb68,,11,GPS,51.217285,0.436860,
1884,1654689344,20220608-115544,STD_v2_bcddc2cfcb68,,11,GPS,51.217285,0.436861,
1885,1654689373,20220608-115613,STD_v2_bcddc2cfcb68,,11,GPS,51.217285,0.436862,
1886,1654689404,20220608-115644,STD_v2_bcddc2cfcb68,,11,GPS,51.217284,0.436862,
1887,1654695943,20220608-134543,STD_v2_bcddc2cfcb68,,11,GPS,51.217284,0.436758,
1888,1654695956,20220608-134556,STD_v2_bcddc2cfcb68,,11,GPS,51.217256,0.436788,
1889,1654695970,20220608-134610,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436791,
1890,1654695984,20220608-134624,STD_v2_bcddc2cfcb68,,11,GPS,51.217249,0.436783,
1891,1654695998,20220608-134638,STD_v2_bcddc2cfcb68,,11,GPS,51.217249,0.436786,
1892,1654696015,20220608-134655,STD_v2_bcddc2cfcb68,,11,GPS,51.217248,0.436788,
1893,1654696028,20220608-134708,STD_v2_bcddc2cfcb68,,11,GPS,51.217248,0.436792,
1894,1654696095,20220608-134815,STD_v2_bcddc2cfcb68,,11,GPS,51.217249,0.436801,
1895,1654696125,20220608-134845,STD_v2_bcddc2cfcb68,,11,GPS,51.217249,0.436804,
1896,1654696155,20220608-134915,STD_v2_bcddc2cfcb68,,11,GPS,51.217249,0.436807,
1897,1654696185,20220608-134945,STD_v2_bcddc2cfcb68,,11,GPS,51.217249,0.436810,
1898,1654696215,20220608-135015,STD_v2_bcddc2cfcb68,,11,GPS,51.217251,0.436808,
1899,1654696245,20220608-135045,STD_v2_bcddc2cfcb68,,11,GPS,51.217251,0.436809,
1900,1654696274,20220608-135114,STD_v2_bcddc2cfcb68,,11,GPS,51.217251,0.436810,
1901,1654696305,20220608-135145,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436810,
1902,1654696335,20220608-135215,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436811,
1903,1654696365,20220608-135245,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436811,
1904,1654696395,20220608-135315,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436811,
1905,1654696425,20220608-135345,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436811,
1906,1654696455,20220608-135415,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436811,
1907,1654696484,20220608-135444,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436811,
1908,1654696515,20220608-135515,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436811,
1909,1654696545,20220608-135545,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436812,
1910,1654696574,20220608-135614,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436813,
1911,1654696605,20220608-135645,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436813,
1912,1654696634,20220608-135714,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436814,
1913,1654696665,20220608-135745,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436814,
1914,1654696694,20220608-135814,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436814,
1915,1654696725,20220608-135845,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436814,
1916,1654696754,20220608-135914,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436815,
1917,1654696785,20220608-135945,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436815,
1918,1654696814,20220608-140014,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436815,
1919,1654696845,20220608-140045,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436817,
1920,1654696874,20220608-140114,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436820,
1921,1654696906,20220608-140146,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436820,
1922,1654696935,20220608-140215,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436821,
1923,1654696965,20220608-140245,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436822,
1924,1654696994,20220608-140314,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436823,
1925,1654697025,20220608-140345,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436824,
1926,1654697055,20220608-140415,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436825,
1927,1654697084,20220608-140444,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436825,
1928,1654697115,20220608-140515,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436827,
1929,1654697145,20220608-140545,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436828,
1930,1654697175,20220608-140615,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436829,
1931,1654697205,20220608-140645,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436830,
1932,1654697234,20220608-140714,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436831,
1933,1654697264,20220608-140744,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436833,
1934,1654697295,20220608-140815,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436835,
1935,1654697325,20220608-140845,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436835,
1936,1654697355,20220608-140915,STD_v2_bcddc2cfcb68,,11,GPS,51.217252,0.436836,
1937,1654697384,20220608-140944,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436841,
1938,1654697415,20220608-141015,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436844,
1939,1654697445,20220608-141045,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436847,
1940,1654697475,20220608-141115,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436848,
1941,1654697504,20220608-141144,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436849,
1942,1654697534,20220608-141214,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436850,
1943,1654697564,20220608-141244,STD_v2_bcddc2cfcb68,,11,GPS,51.217254,0.436851,
1944,1654697595,20220608-141315,STD_v2_bcddc2cfcb68,,11,GPS,51.217254,0.436852,
1945,1654697625,20220608-141345,STD_v2_bcddc2cfcb68,,11,GPS,51.217254,0.436853,
1946,1654697654,20220608-141414,STD_v2_bcddc2cfcb68,,11,GPS,51.217254,0.436854,
1947,1654697685,20220608-141445,STD_v2_bcddc2cfcb68,,11,GPS,51.217254,0.436855,
1948,1654697715,20220608-141515,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436856,
1949,1654697745,20220608-141545,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436856,
1950,1654697774,20220608-141614,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436856,
1951,1654697804,20220608-141644,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436857,
1952,1654697835,20220608-141715,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436858,
1953,1654697864,20220608-141744,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436858,
1954,1654697895,20220608-141815,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436859,
1955,1654697925,20220608-141845,STD_v2_bcddc2cfcb68,,11,GPS,51.217253,0.436859,
1956,1654697955,20220608-141915,STD_v2_bcddc2cfcb68,,11,GPS,51.217265,0.436835,
1957,1654697987,20220608-141947,STD_v2_bcddc2cfcb68,,11,GPS,51.217360,0.436876,
1958,1654698016,20220608-142016,STD_v2_bcddc2cfcb68,,11,GPS,51.217361,0.436890,
1959,1654698046,20220608-142046,STD_v2_bcddc2cfcb68,,11,GPS,51.217363,0.436890,
1960,1654698075,20220608-142115,STD_v2_bcddc2cfcb68,,11,GPS,51.217364,0.436890,
1961,1654698106,20220608-142146,STD_v2_bcddc2cfcb68,,11,GPS,51.217365,0.436890,
1962,1654698138,20220608-142218,STD_v2_bcddc2cfcb68,,11,GPS,51.217365,0.436890,
1963,1654698171,20220608-142251,STD_v2_bcddc2cfcb68,,11,GPS,51.217366,0.436889,
1964,1654698197,20220608-142317,STD_v2_bcddc2cfcb68,,11,GPS,51.217366,0.436889,
1965,1654698226,20220608-142346,STD_v2_bcddc2cfcb68,,11,GPS,51.217366,0.436888,
1966,1654698257,20220608-142417,STD_v2_bcddc2cfcb68,,11,GPS,51.217367,0.436888,
1967,1654698321,20220608-142521,STD_v2_bcddc2cfcb68,,11,GPS,51.217367,0.436888,
1968,1654698353,20220608-142553,STD_v2_bcddc2cfcb68,,11,GPS,51.217367,0.436887,
1969,1654698398,20220608-142638,STD_v2_bcddc2cfcb68,,11,GPS,51.217368,0.436886,
1970,1654698438,20220608-142718,STD_v2_bcddc2cfcb68,,11,GPS,51.217368,0.436886,
1971,1654698465,20220608-142745,STD_v2_bcddc2cfcb68,,11,GPS,51.217369,0.436885,
1972,1654698496,20220608-142816,STD_v2_bcddc2cfcb68,,11,GPS,51.217369,0.436885,
1973,1654698525,20220608-142845,STD_v2_bcddc2cfcb68,,11,GPS,51.217369,0.436886,
1974,1654698555,20220608-142915,STD_v2_bcddc2cfcb68,,11,GPS,51.217369,0.436886,
1975,1654698585,20220608-142945,STD_v2_bcddc2cfcb68,,11,GPS,51.217370,0.436886,
1976,1654698615,20220608-143015,STD_v2_bcddc2cfcb68,,11,GPS,51.217370,0.436886,
1977,1654698645,20220608-143045,STD_v2_bcddc2cfcb68,,11,GPS,51.217370,0.436886,
1978,1654698675,20220608-143115,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436885,
1979,1654698705,20220608-143145,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436885,
1980,1654698735,20220608-143215,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436885,
1981,1654698769,20220608-143249,STD_v2_bcddc2cfcb68,,11,GPS,51.217371,0.436885,
1982,1654698800,20220608-143320,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436885,
1983,1654698828,20220608-143348,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1984,1654698855,20220608-143415,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1985,1654698885,20220608-143445,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1986,1654698915,20220608-143515,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1987,1654698945,20220608-143545,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1988,1654698975,20220608-143615,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1989,1654699006,20220608-143646,STD_v2_bcddc2cfcb68,,11,GPS,51.217372,0.436884,
1990,1654761248,20220609-075408,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1991,1654761261,20220609-075421,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1992,1654761275,20220609-075435,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1993,1654761290,20220609-075450,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1994,1654761303,20220609-075503,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1995,1654761317,20220609-075517,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1996,1654761332,20220609-075532,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1997,1654761345,20220609-075545,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1998,1654761359,20220609-075559,STD_v2_246f284a6c94,,3,GPS,-1,-1,
1999,1654761373,20220609-075613,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2000,1654761387,20220609-075627,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2001,1654761401,20220609-075641,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2002,1654761415,20220609-075655,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2003,1654761429,20220609-075709,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2004,1654761443,20220609-075723,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2005,1654761457,20220609-075737,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2006,1654761472,20220609-075752,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2007,1654761485,20220609-075805,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2008,1654761500,20220609-075820,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2009,1654761513,20220609-075833,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2010,1654761527,20220609-075847,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2011,1654761541,20220609-075901,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2012,1654761556,20220609-075916,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2013,1654761569,20220609-075929,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2014,1654761584,20220609-075944,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2015,1654761597,20220609-075957,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2016,1654761611,20220609-080011,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2017,1654761625,20220609-080025,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2018,1654761639,20220609-080039,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2019,1654761653,20220609-080053,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2020,1654761667,20220609-080107,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2021,1654761681,20220609-080121,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2022,1654761695,20220609-080135,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2023,1654761709,20220609-080149,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2024,1654761723,20220609-080203,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2025,1654761737,20220609-080217,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2026,1654761751,20220609-080231,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2027,1654761765,20220609-080245,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2028,1654761779,20220609-080259,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2029,1654761793,20220609-080313,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2030,1654761807,20220609-080327,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2031,1654761821,20220609-080341,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2032,1654761835,20220609-080355,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2033,1654761849,20220609-080409,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2034,1654761863,20220609-080423,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2035,1654761877,20220609-080437,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2036,1654761891,20220609-080451,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2037,1654761905,20220609-080505,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2038,1654761919,20220609-080519,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2039,1654761933,20220609-080533,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2040,1654761947,20220609-080547,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2041,1654761961,20220609-080601,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2042,1654761975,20220609-080615,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2043,1654761989,20220609-080629,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2044,1654762003,20220609-080643,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2045,1654762017,20220609-080657,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2046,1654762031,20220609-080711,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2047,1654762045,20220609-080725,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2048,1654762059,20220609-080739,STD_v2_246f284a6c94,,3,GPS,-1,-1,
2049,1654762073,20220609-080753,STD_v2_246f284a6c94,,3,GPS,53.250651,-0.544513,
2050,1654762110,20220609-080830,STD_v2_246f284a6c94,,3,GPS,53.250647,-0.544513,
2051,1654762130,20220609-080850,STD_v2_246f284a6c94,,3,GPS,53.250646,-0.544513,
2052,1654762150,20220609-080910,STD_v2_246f284a6c94,,3,GPS,53.250646,-0.544513,
2053,1654762170,20220609-080930,STD_v2_246f284a6c94,,3,GPS,53.250645,-0.544513,
2054,1654762190,20220609-080950,STD_v2_246f284a6c94,,3,GPS,53.250644,-0.544514,
2055,1654762210,20220609-081010,STD_v2_246f284a6c94,,3,GPS,53.250633,-0.544575,
2056,1654762230,20220609-081030,STD_v2_246f284a6c94,,3,GPS,53.250632,-0.544575,
2057,1654762250,20220609-081050,STD_v2_246f284a6c94,,3,GPS,53.250632,-0.544574,
2058,1654762270,20220609-081110,STD_v2_246f284a6c94,,3,GPS,53.250633,-0.544572,
2059,1654762290,20220609-081130,STD_v2_246f284a6c94,,3,GPS,53.250634,-0.544570,
2060,1654762310,20220609-081150,STD_v2_246f284a6c94,,3,GPS,53.250636,-0.544566,
2061,1654762330,20220609-081210,STD_v2_246f284a6c94,,3,GPS,53.250637,-0.544561,
2062,1654762350,20220609-081230,STD_v2_246f284a6c94,,3,GPS,53.250638,-0.544558,
2063,1654762370,20220609-081250,STD_v2_246f284a6c94,,3,GPS,53.250642,-0.544560,
2064,1654762390,20220609-081310,STD_v2_246f284a6c94,,3,GPS,53.250650,-0.544550,
2065,1654762411,20220609-081331,STD_v2_246f284a6c94,,3,GPS,53.250650,-0.544555,
2066,1654762430,20220609-081350,STD_v2_246f284a6c94,,3,GPS,53.250650,-0.544558,
2067,1654762450,20220609-081410,STD_v2_246f284a6c94,,3,GPS,53.250648,-0.544545,
2068,1654762471,20220609-081431,STD_v2_246f284a6c94,,3,GPS,53.250647,-0.544529,
2069,1654762490,20220609-081450,STD_v2_246f284a6c94,,3,GPS,53.250647,-0.544528,
2070,1654762510,20220609-081510,STD_v2_246f284a6c94,,3,GPS,53.250653,-0.544506,
2071,1654762530,20220609-081530,STD_v2_246f284a6c94,,3,GPS,53.250654,-0.544503,
2072,1654762550,20220609-081550,STD_v2_246f284a6c94,,3,GPS,53.250654,-0.544503,
2073,1654767117,20220609-093157,STD_v2_bcddc2cfcb68,,11,GPS,51.217387,0.436634,
2074,1654767133,20220609-093213,STD_v2_bcddc2cfcb68,,11,GPS,51.217378,0.436690,
2075,1654767147,20220609-093227,STD_v2_bcddc2cfcb68,,11,GPS,51.217378,0.436691,
2076,1654767161,20220609-093241,STD_v2_bcddc2cfcb68,,11,GPS,51.217377,0.436692,
2077,1654767175,20220609-093255,STD_v2_bcddc2cfcb68,,11,GPS,51.217376,0.436693,
2078,1654767189,20220609-093309,STD_v2_bcddc2cfcb68,,11,GPS,51.217381,0.436707,
2079,1654767203,20220609-093323,STD_v2_bcddc2cfcb68,,11,GPS,51.217380,0.436707,
2080,1654767240,20220609-093400,STD_v2_bcddc2cfcb68,,11,GPS,51.217381,0.436709,
2081,1654767268,20220609-093428,STD_v2_bcddc2cfcb68,,11,GPS,51.217380,0.436709,
2082,1654767298,20220609-093458,STD_v2_bcddc2cfcb68,,11,GPS,51.217379,0.436709,
2083,1654767328,20220609-093528,STD_v2_bcddc2cfcb68,,11,GPS,51.217379,0.436710,
2084,1654767358,20220609-093558,STD_v2_bcddc2cfcb68,,11,GPS,51.217379,0.436710,
2085,1654767388,20220609-093628,STD_v2_bcddc2cfcb68,,11,GPS,51.217378,0.436710,
